x,result
-2.5,1.3386481283031946
-2.0,0.45765755436077626
-1.5,-0.0709148443028812
-1.0,-0.6420926159342761
-0.5,-1.8304877217125284
0.5,1.8304877217125284
1.0,0.6420926159342761
1.5,0.0709148443028812
2.0,-0.45765755436077626
2.5,-1.3386481283031946
